,Datetime,Tweet Id,Text,Media
1080,2021-12-08 14:29:25+00:00,1468588532704833538,"⁣All I want for Christmas is Huw.⁣

This is our BBC. #ThisIsOurChristmas⁣
⁣⁣⁣@thehuwedwards https://t.co/9KNXC9ICty",BBC
1081,2021-12-08 14:00:03+00:00,1468581139354775555,"Laced with M. R. James' trademark terror, Mark Gatiss assembles an outstanding cast to conjure up the perfect slice of festive horror.

A Ghost Story for Christmas: The Mezzotint / Christmas Eve / BBC iPlayer

https://t.co/PxjZoSBqS0 https://t.co/Dj4XVR0Re4",BBC
1082,2021-12-07 10:00:02+00:00,1468158351469125632,"Watch him wiggle, see him squirm!

An animated comedy for all the family, based on the picture book written by Julia Donaldson and illustrated by Axel Scheffler.

Superworm | Streaming from 25 Dec | BBC iPlayer https://t.co/2vKgC250SL",BBC
1083,2021-12-05 19:20:00+00:00,1467574494067929098,"“Happy nearly New Year!” 🛸🌟🎊

Doctor Who: Eve Of The Daleks / Streaming from 1st January / BBC iPlayer https://t.co/o4zm75N0bf",BBC
1084,2021-12-04 09:00:01+00:00,1467056082589667329,"✅ Monsters
✅  Aliens 
✅  Megalomaniacal supervillains

Tick, tick, tick. Easy. But now, Clark Kent and Lois Lane face one of their biggest ever challenges... raising two teenage boys.

Superman &amp; Lois / Streaming Now / BBC iPlayer https://t.co/qizZbiDhp5",BBC
1085,2021-12-03 15:00:03+00:00,1466784299647131658,"What price would you be willing to pay...?

The Girl Before | Streaming from 19th December at 9pm | BBC iPlayer https://t.co/HFaCEeGj9C",BBC
1086,2021-12-03 09:01:18+00:00,1466694020437004297,"🎄✨ This is our BBC. #ThisIsOurChristmas✨🎄

Watch🎄✨ BBC Christmas 2021 ✨🎄 👉https://t.co/9Iewyofkdw via @YouTube",BBC
1087,2021-12-01 14:09:06+00:00,1466046701752524807,"What he doesn’t know, could kill him.⁣
⁣⁣⁣
The Tourist / Streaming 1st January / BBC iPlayer⁣⁣ https://t.co/Xekx3CBk6v",BBC
1088,2021-12-01 11:00:02+00:00,1465999121471324162,"He’s back.
 
#PeakyBlinders Series 6 / Streaming early 2022 / @BBCiPlayer https://t.co/dPrCPNLjj2",BBC
1089,2021-11-28 18:00:00+00:00,1465017647666319360,"""I don't trust the way it moves"" 😂 

The Office / Streaming Now / BBC iPlayer https://t.co/pYoShvrAqA",BBC
1090,2021-11-22 19:00:01+00:00,1462858423431614467,"A raw and intimate look inside the lives of @PaddyMcGuinness, his wife Christine and their three children that have been diagnosed with autism.
 
Paddy and Christine McGuinness: Our Family and Autism / Streaming from 1 December at 9pm / BBC iPlayer https://t.co/NLGmUbWxlj",BBC
1091,2021-11-22 14:00:01+00:00,1462782928266665998,"“I can’t remember the last time I did something good.”
⁣⁣
#TheResponder / Streaming soon / @BBCiPlayer https://t.co/6QAMDpFw49",BBC
1092,2021-11-19 22:00:01+00:00,1461816558708088836,"The @bbceastenders, @itvcorrie and @FirstDates crossover you didn't know you needed 😂

Wait for the twist at the end...

BBC Children in Need 2021 / Streaming now / BBC iPlayer https://t.co/LZmq9zMXRb",BBC
1093,2021-11-19 21:00:01+00:00,1461801460077936644,"This is giving us flashbacks to our childhood! 😂  .@schofe

BBC Children in Need 2021 | Streaming Now | BBC iPlayer https://t.co/M6OPyGMfVg",BBC
1094,2021-11-19 19:30:00+00:00,1461778805035618315,"This is the most intense egg and spoon race ever 😂  @bbccin #ChildrenInNeed .@clarebalding 

BBC Children in Need 2021 / Streaming now / BBC iPlayer https://t.co/Kq8ap3r00D",BBC
1095,2021-11-19 16:59:55+00:00,1461741036032733190,Cannot WAIT! 🙌 https://t.co/TbPr4xcZgX,BBC
1096,2021-11-16 15:01:40+00:00,1460624113626759168,"A young man from South London stands in court, accused of murder. Despite the overwhelming evidence against him, he swears he’s innocent. But in the end, all that matters is…Does the jury believe him?
 
You Don’t Know Me / Streaming from 5 December at 9pm / BBC iPlayer https://t.co/qQtYzXUfdZ",BBC
1097,2021-11-10 18:00:00+00:00,1458494667071369219,"How big is our Universe? @ProfBrianCox is about to blow your mind! 🤯

Universe / Streaming Now / BBC iPlayer https://t.co/Ms8voi3Iin",BBC
1098,2021-11-08 14:59:56+00:00,1457724575433830403,"Meet the people fighting to preserve the Lake District. 
 
The Lakes with @simon_reeve / Streaming from 14 November at 9pm / BBC iPlayer https://t.co/HCbwYsshYP",BBC
1099,2021-11-08 08:00:01+00:00,1457618897855664131,"Ready to do battle in the ultimate knockout quiz? 

The Tournament / Starts today at 2.15pm / BBC iPlayer https://t.co/5P8INuEewE",BBC
1100,2021-11-06 19:00:00+00:00,1457060212490244106,"Worzel reunites with his old friend Guy Forks 🎇  
 
Worzel Gummidge / Streaming Now / BBC iPlayer
 
#mackenziecrook #worzelgummidge https://t.co/n5HR3tJc3i",BBC
1101,2021-11-06 10:11:49+00:00,1456927291850776577,"It’s the build-up to Bonfire Night, and a new face has arrived in Scatterbrook 🎇
 
Worzel Gummidge /  Streaming from 6 Nov at 5.45pm / BBC iPlayer
 
#mackenziecrook #worzelgummidge https://t.co/Ymj7v7uTU8",BBC
1102,2021-11-05 13:00:00+00:00,1456607230392942601,"It’s never too early for a sneak peek inside a fun festive treat!

Shaun the Sheep: The Flight Before Christmas / Streaming this Christmas / BBC iPlayer https://t.co/8zAKK1nuvV",BBC
1103,2021-11-04 13:00:02+00:00,1456244851457073164,".@StaceySolomon and the dream clean team are back! 🙌

 #SortYourLifeOut / Streaming from tonight at 8pm / BBC iPlayer https://t.co/Y3X7joFFAn",BBC
1104,2021-11-02 14:10:44+00:00,1455537865467875341,"From front rooms, kitchens and campuses to the streets, ear for eye follows Black families, friends, students and older generations navigating British and American society today.
 
ear for eye / Streaming now / BBC iPlayer https://t.co/F5TCUPzF4C",BBC
1105,2021-11-01 20:00:00+00:00,1455263373877288980,"'Please tell me you’re not about to engage Sontarans in battle?’ 💥

Doctor Who: Flux / New episodes streaming Sundays / BBC iPlayer https://t.co/HNVJTZm6xZ",BBC
1106,2021-11-01 14:24:31+00:00,1455178946996224006,"A panel of leading political figures take questions from young people on the challenges presented by climate change.

Global Climate Debate / Tonight at 10:35pm / BBC One and BBC iPlayer

#COP26BBC https://t.co/BWKXiiAgox",BBC
1107,2021-10-31 08:00:01+00:00,1454719797405618183,"One epic story. Six thrilling chapters. 
⁣
Doctor Who: Flux / Streaming from 6:25pm / BBC iPlayer https://t.co/Cua0q4IMZ1",BBC
1108,2021-10-29 13:00:01+00:00,1454070518869467142,".@ProfBrianCox takes us on a journey through space and time... from the dawning of our universe, to black holes, stars, galaxies and alien worlds. ✨🌌

Universe | Streaming Now | @BBCiPlayer https://t.co/cIsmBgakIz",BBC
1109,2021-10-26 11:00:03+00:00,1452953163481460736,"Oly was an A-grade student with her life sorted... until a surprise baby changed everything.

Bump / Streaming now / BBC iPlayer https://t.co/ES0mwbem27",BBC
1110,2021-10-22 11:00:02+00:00,1451503608231497744,".@StaceySolomon and the dream clean team are back! 

 #SortYourLifeOut / Streaming from Thursday 4 November, 8pm / BBC iPlayer https://t.co/QKfjTgGG2n",BBC
1111,2021-10-21 10:00:00+00:00,1451126114525589508,"Is Talitha Campbell a callous murderer, or is she being falsely accused?

A captivating new drama, from the makers of Vigil.

Showtrial / Streaming from 31st October at 9pm / BBC iPlayer https://t.co/kfS8kFGDwL",BBC
1112,2021-10-19 17:00:02+00:00,1450507041571852300,"How did Africa's magnificent Benin Bronzes end up in the British Museum?
@DavidOlusoga explains...

Civilisations  / Streaming Now / BBC iPlayer: https://t.co/3TYTa10OqM

#BeninBronzes #BlackHistoryMonth #Africa https://t.co/APp6s5L5CV",BBC
1113,2021-10-19 07:00:00+00:00,1450356037593309187,"‘When that man focuses his attention on you, the whole world stops’.

A gripping new drama based on the true story of Monica Lewinsky.

Impeachment: American Crime Story / Streaming from 9:15pm / BBC iPlayer https://t.co/6c1J4hKjOT",BBC
1114,2021-10-17 20:49:10+00:00,1449839928511287297,"KSI making us all feel the summer vibes ❤️  #EarthshotPrize

@EarthshotPrize 2021 awards ceremony / Streaming now / BBC iPlayer https://t.co/3Mo7XWT5vO",BBC
1115,2021-10-17 20:47:10+00:00,1449839425958158337,"@Coldplay's out of this world performance of My Universe is using energy powered by 60 cyclists! 🚴‍♀️ 🎶  #EarthshotPrize

The #EarthshotPrize 2021 awards ceremony / Streaming now / @BBCiPlayer https://t.co/hnTUDqgufs",BBC
1116,2021-10-17 20:18:14+00:00,1449832144226983946,"Congratulations to the Republic of Costa Rica, the first-ever #RestoreOurNature @EarthshotPrize award winner 👏
Government programmes paid citizens to protect forests, plant trees, and restore ecosystems and Costa Rica’s forests doubled in size as a result! 🌳 #EarthshotPrize https://t.co/SIvrB4uTLH",BBC
1117,2021-10-17 20:17:17+00:00,1449831904912584711,"Sir David Attenborough insists there is urgency, but also hope at the @EarthshotPrize Awards.

The #EarthshotPrize 2021 awards ceremony / Streaming now / BBC iPlayer https://t.co/Jv6QUe05Au",BBC
1118,2021-10-17 20:12:13+00:00,1449830628627783686,The City of Milan Food Waste Hubs have won the #BuildAWasteFreeWorld @EarthshotPrize! 🙌 The city-wide initiative has cut food waste and food poverty. #EarthshotPrize https://t.co/ncssmbwAsC,BBC
1119,2021-10-17 20:00:07+00:00,1449827584720654338,"Little bit in awe of @ShawnMendes right now 😍 #EarthshotPrize

@EarthshotPrize 2021 awards ceremony / Streaming now / BBC iPlayer https://t.co/9LGY5eGUkC",BBC
1120,2021-10-17 19:39:59+00:00,1449822517103824904,New Dehli social enterprise @biomasstakachar has won the #CleanOurAir @EarthshotPrize! 👏 Takachar's pioneering technology is helping to reduce pollution from the burning of agricultural waste. #EarthshotPrize https://t.co/41IhZ723RV,BBC
1121,2021-10-17 19:33:47+00:00,1449820957556809730,"Congratulations @enapter_ , the winner of the 2021 #FixOurClimate @EarthshotPrize! 💫 Its AEM Electrolyser technology turns renewable electricity into emission-free hydrogen gas, fuelling cars, planes and powering industry 🌎 #EarthshotPrize https://t.co/ThilwTbX0G",BBC
1122,2021-10-17 19:29:25+00:00,1449819858363944969,"Bahamas-based @CoralVitaReefs has been awarded the #ReviveOurOceans @EarthshotPrize! 🙌 Coral Vita grows coral and replants it in the ocean, giving new life to dying ecosystems. 🌊 #EarthshotPrize https://t.co/VyfDNwJQI9",BBC
1123,2021-10-17 19:09:22+00:00,1449814814948212745,"""Time is running out."" Prince William introduces the first-ever @EarthshotPrize awards from the London Eye. 

The #EarthshotPrize 2021 awards ceremony / Streaming now / @BBCiPlayer https://t.co/YhuNQ7h1RQ",BBC
1124,2021-10-17 19:06:24+00:00,1449814065468018689,"@Coldplay's out of this world performance of My Universe is using energy powered by 60 cyclists! 🚴‍♀️ 🎶  #EarthshotPrize

The #EarthshotPrize 2021 awards ceremony / Streaming now / @BBCiPlayer https://t.co/EwS1J2JLMJ",BBC
1125,2021-10-17 09:00:00+00:00,1449661462704648194,"Join @KensingtonRoyal, Sir David Attenborough, and more special guests for the most sustainable awards ceremony in BBC history. 

The @EarthshotPrize celebrates the people developing solutions to our planet’s greatest challenges 🌎 🙌

The #EarthshotPrize 2021 / 8pm / BBC iPlayer https://t.co/yyUuiQmpxr",BBC
1126,2021-10-15 21:55:00+00:00,1449131719907549188,"One epic story. Six thrilling chapters. 
⁣
Doctor Who: Flux / Streaming from 31st October / BBC iPlayer https://t.co/CXfuzQorqq",BBC
1127,2021-10-14 11:27:00+00:00,1448611290495193089,"Eba the dog is helping scientists research endangered killer whales 🐕 🐋

The Earthshot Prize: Repairing Our Planet / Streaming now / BBC iPlayer https://t.co/kMwOOS7zMw",BBC
1128,2021-10-11 11:00:01+00:00,1447517337955885064,"When a prominent local figure is murdered, the team’s investigation soon takes a shockingly sinister turn
 
#Shetland returns for a thrilling new six-part tale / Streaming from 20 October / BBC iPlayer https://t.co/MdMZApj3Fb",BBC
1129,2021-10-10 19:00:01+00:00,1447275746683195392,"Clara Amfo and @radioleary present the first ever @EarthshotPrize awards, with Prince William, Sir David Attenborough and performances from @edsheeran, @coldplay, @yemialadee, @KSI, and @ShawnMendes. 🙌
 
The #EarthshotPrize 2021 awards ceremony / 17th Oct, 8pm / BBC iPlayer https://t.co/Cn5Xryty4X",BBC
1130,2021-10-09 20:00:01+00:00,1446928455514341381,"Get ready to repay your debt to society! A new comic crime thriller written and directed by Stephen Merchant. 

The Outlaws / Streaming soon / BBC iPlayer https://t.co/7ElVrLG9zm",BBC
1131,2021-10-07 15:00:02+00:00,1446128188124434432,"The cybercrime that stole a decade…
 
#TheTrick, a landmark film that tells the real-life story of the ‘Climategate' affair from 2009
 
The Trick / Streaming 18th October / BBC iPlayer / #OurPlanetNow https://t.co/K6RlgaRESy",BBC
1132,2021-10-07 09:00:00+00:00,1446037581943160834,"Can you save money whilst saving the planet? Three families are about to find out in a brand new series 🌍
 
Shop Well for the Planet? / Starts 14 October / BBC iPlayer https://t.co/tDqAWH6Cqk",BBC
1133,2021-10-06 20:30:00+00:00,1445848840465121285,Mysterious aircraft seen tonight over the Liverpool docks... #DoctorWho https://t.co/VGxXtmluB8,BBC
1134,2021-10-03 13:00:01+00:00,1444648432128249856,"⁣Imagine what might be possible.

In a new series, The Duke of Cambridge and Sir David Attenborough explore ambitious ideas to repair our planet.
⁣
The #EarthshotPrize: Repairing Our Planet / Streaming from tonight at 6:05pm / BBC iPlayer https://t.co/HwBdanhRyU",BBC
1135,2021-10-03 11:00:00+00:00,1444618231289946113,"'You don't know anything about me...' 

Ridley Road / Streaming from 9pm / BBC iPlayer https://t.co/X35rinwiYO",BBC
1136,2021-10-03 10:00:01+00:00,1444603135587127296,"And you thought your dating life was hard…
 
Narrated by Sir David Attenborough, The Mating Game reveals the most fascinating, hilarious and dramatic strategies animals use to find a mate. 
 
#TheMatingGame / Streaming tonight from 8pm / @BBCiPlayer https://t.co/5gqxFv5Wwd",BBC
1137,2021-10-02 09:00:01+00:00,1444225648046657545,"There’ll be no time for drawing blanks when this legendary game show returns to our screens 🌟

Blankety Blank / Starts tonight at 9pm / BBC iPlayer https://t.co/UYrJ3ktBfd",BBC
1138,2021-09-26 21:02:00+00:00,1442233012607913991,"Is Talitha Campbell guilty, or is she being falsely accused?

The next unmissable drama from the makers of Vigil.

Showtrial / Streaming Soon / BBC iPlayer https://t.co/xJPDksVV7X",BBC
1139,2021-09-25 13:00:03+00:00,1441749337952817155,"‘This is a moment for hope’
 
In a new series, The Duke of Cambridge and The @EarthshotPrize showcase how we can work together to protect our planet.
 
The Earthshot Prize: Repairing Our Planet / Streaming from 3rd October at 6:05pm / BBC iPlayer https://t.co/5vcY8Phdfb",BBC
1140,2021-09-25 10:00:51+00:00,1441704239965769729,"Tonight's line up looks incredible 🙌⁣

Featuring @EdSheeran, @billieeilish, Stormzy, @bts_bighit, @burnaboy, @coldplay, @kylieminogue, @lizzo, @jlo &amp; many more.
⁣
Global Citizen Live / Streaming tonight from 5.30pm / BBC One, BBC Two &amp; @BBCiPlayer⁣
⁣
#music #livemusic https://t.co/dlDNacCa4e",BBC
1141,2021-09-24 13:00:01+00:00,1441386941409370113,"And you thought your dating life was hard…
 
Narrated by Sir David Attenborough, The Mating Game reveals the most fascinating, hilarious and dramatic strategies animals use to find a mate. 
 
#TheMatingGame / Streaming from 3 October at 8pm / @BBCiPlayer https://t.co/n3HQFHXdhH",BBC
1142,2021-09-24 08:00:00+00:00,1441311442486054913,"‘When that man focuses his attention on you, the whole world stops’.

A gripping new drama based on the true story of Monica Lewinsky.

Impeachment: American Crime Story / Streaming soon / BBC iPlayer https://t.co/cJErH5YNU8",BBC
1143,2021-09-23 10:22:38+00:00,1440984950203949057,"There’ll be no time for drawing blanks when this legendary game show returns to our screens 🌟

#BlanketyBlank / Starts 2 October / BBC iPlayer https://t.co/rUL4YtvGlo",BBC
1144,2021-09-22 17:23:44+00:00,1440728533555245058,"“They’re one of the most remarkable couples the world has ever seen, and will ever see.”

The Royal Family pay tribute to Prince Philip ❤️

Prince Philip: The Royal Family Remembers / Streaming tonight at 9pm / @BBCiPlayer

#PrincePhilipRoyalFamilyRemembers https://t.co/OE6fT0wAcP",BBC
1145,2021-09-21 21:00:01+00:00,1440420574426247168,"Things are hotting up in #SilentWitness… 🔥
 
Silent Witness / New episodes streaming weekly / @BBCiPlayer https://t.co/w5Rm7CzE1e",BBC
1146,2021-09-21 13:00:03+00:00,1440299786561724433,"A spectacular global live music event to unite the world for the planet, featuring @EdSheeran, @billieeilish, Stormzy, @bts_bighit, @burnaboy, @coldplay, @kylieminogue, @lizzo @jlo &amp; many more.

Global Citizen Live / Streaming from 25 Sep from 5.30pm / @BBC One and @BBCiPlayer https://t.co/rDafXcQ5q6",BBC
1147,2021-09-20 10:30:00+00:00,1439899639898050566,"“The natural world is in crisis because of us.” – Sir David Attenborough
 
Find out how we can all make a difference with Our Planet Now. https://t.co/ycZRUIP8K9 https://t.co/QlAJhWDPw7",BBC
1148,2021-09-17 07:59:08+00:00,1438774507490136072,"Emma Raducanu, #USOpen champion talks to @BBCBreakfast from home https://t.co/3046Y3PcXo via @YouTube",BBC
1149,2021-09-14 15:55:33+00:00,1437807239373406208,Boris Johnson sets out Covid winter plan. Watch in full 👉 https://t.co/Ag9pVs0Upg https://t.co/TcvxGuNpHh,BBC
1150,2021-09-12 09:28:25+00:00,1436985035958145028,"You don't know anything about me...' 

Ridley Road / Streaming soon / BBC iPlayer https://t.co/ayeIrwhy1t",BBC
1151,2021-09-08 14:00:03+00:00,1435603843039916039,"We are SO ready for Strictly 2021 💃🕺✨

@bbcstrictly / Streaming Soon / BBC iPlayer https://t.co/YJ4q7yUeet",BBC
1152,2021-09-08 09:27:48+00:00,1435535331873415171,"'Everyone knows it's a cover up'... 

Vigil / New episodes streaming Sundays / BBC iPlayer https://t.co/phVfFSGwsM",BBC
1153,2021-09-03 14:00:00+00:00,1433791892982939650,"On your marks... the new look @QuestionofSport is ready to GO! Let the games begin!
 
Question Of Sport / Starts tonight at 7.35pm / BBC iPlayer https://t.co/uUJsTAcRkj",BBC
1154,2021-09-03 12:30:00+00:00,1433769244903174146,"Football, celebrities and drama. This is the moment when the Premier League began ⚽️  

Fever Pitch: The Rise of the Premier League / Streaming from Monday 9pm / BBC iPlayer https://t.co/FhR42fUsvL",BBC
1155,2021-09-01 11:00:00+00:00,1433021817925644288,"‘Your stay with us has been extended…’ 

Vigil / New episodes streaming Sundays / BBC iPlayer https://t.co/RfaOPU7PSZ",BBC
1156,2021-08-29 12:00:01+00:00,1431949757103034377,"Tonight is the night! Get ready to board HMS Vigil…

#Vigil / Streaming from 9pm / BBC iPlayer https://t.co/ySpXksCH1v",BBC
1157,2021-08-27 18:00:00+00:00,1431315575918129153,"Nine years on, a new generation of New York's elite rules. Gossip Girl is back, and no one's secrets are safe. XOXO

Brand New Gossip Girl / Streaming now / BBC iPlayer https://t.co/wRbZpNdHbS",BBC
1158,2021-08-26 18:00:02+00:00,1430953195837157377,"From the crime scene to the lab, Silent Witness returns…⁣

Series 24 / Streaming from 6 September / BBC iPlayer https://t.co/QiLqRJv2QP",BBC
1159,2021-08-25 14:00:00+00:00,1430530402083643397,"Based on the acclaimed novel by Ian McGuire, get ready to venture into The North Water… 🥶
 
Streaming from 10th September / BBC iPlayer https://t.co/rcFpnSXiWj",BBC
1160,2021-08-25 12:54:24+00:00,1430513893055598598,"On your marks... the new look @QuestionofSport is ready to GO! Let the games begin!
 
Question Of Sport / Streaming from 3 September / BBC iPlayer
 
@PaddyMcGuinness @SamanthaQuek @UgoMonye https://t.co/nrllp6DzEv",BBC
1161,2021-08-23 14:26:21+00:00,1429812258562007040,"Two decades later, two landmark documentaries.
 
Surviving 9/11 – Streaming from 30 August on BBC iPlayer
9/11: Inside the President’s War Room – Streaming from 31 August on BBC iPlayer https://t.co/O4dANr6QXc",BBC
1162,2021-08-20 11:09:51+00:00,1428675642363625476,"Summer may be ending, but everything in Walford is just heating up. #EastEnders #itswhoweare #Janine

@bbceastenders / Streaming Now / BBC iPlayer https://t.co/pExZ0BMZng",BBC
1163,2021-08-19 18:00:01+00:00,1428416476688515075,"Meet the animal families facing new tests and fresh rivalries...

Serengeti II / Streaming from 22 August / BBC iPlayer https://t.co/gWwaurAm4d",BBC
1164,2021-08-14 13:00:12+00:00,1426529085761728513,"What better way to welcome home Team GB! 🙌

Greg James and Clara Amfo host an incredible night of music and entertainment to welcome home the stars of Team GB.

Team GB Homecoming Concert | Streaming tomorrow at 7:30pm | BBC iPlayer https://t.co/iTHZ4VvvGf",BBC
1165,2021-08-13 14:29:29+00:00,1426189168800149506,"The deeper you go, the darker it gets.

Vigil / Streaming from 29 August / BBC iPlayer https://t.co/7MeyF3RW14",BBC
1166,2021-08-05 10:49:02+00:00,1423234584834105353,"It was an absolute masterclass in cycling 🥇

https://t.co/kNys6RD70l",BBC
1167,2021-08-05 08:14:34+00:00,1423195713584893952,"🙌 And Dina Asher-Smith returned!

https://t.co/YfrMQt2DOJ",BBC
1168,2021-08-05 07:22:08+00:00,1423182518396743680,"There's no stopping this girl 🙌

https://t.co/ovhHtuMQ8u",BBC
1169,2021-08-03 10:35:39+00:00,1422506442402238465,"The greats never give in ✨

After all she's been through in Japan, Simone Biles is leaving #Tokyo2020 with a bronze medal in the beam final.

#simonebiles #Olympics #bbcolympics #tokyo https://t.co/k790pkD4Lv",BBC
1170,2021-08-03 09:16:17+00:00,1422486468627476480,"US shot-putter Raven Saunders has made the Tokyo Olympics' first podium demonstration, after winning her event's silver medal.

Saunders said her raised, crossed arms represented ""the intersection of where all people who are oppressed meet.""

https://t.co/d5NYZIqlTS",BBC
1171,2021-08-03 08:41:14+00:00,1422477650640187400,"Norwegian athlete Karsten Warholm shattered his own world record to take home the Olympic gold medal 🙌 🏅 🇳🇴

#bbcolympics #Tokyo2020 
https://t.co/AQ5gIOAKqU",BBC
1172,2021-08-02 14:02:17+00:00,1422196054963929095,"🇬🇧🥈 What an achievement!

Emily Campbell became the first British female weightlifter to win an Olympic medal with +87kg silver.

https://t.co/zRo1pv2UEu",BBC
1173,2021-08-02 10:38:28+00:00,1422144765722828802,"Welcome back, Simone Biles 🙌

The four-time Olympic champion will return to action on Tuesday after taking a break from competing at #Tokyo2020 

https://t.co/bILdS7vZab",BBC
1174,2021-08-02 07:39:01+00:00,1422099603466432514,Duncan Scott - the first EVER British athlete to win four medals at an Olympics! 🥈🥈🥈🥇 https://t.co/vyiC04DBwY,BBC
1175,2021-07-31 12:00:02+00:00,1421440513421418499,"Every day, life and death decisions are made on the frontline. 

Here are the people, from those in the control room to the ambulance crews, who make every second count.

Ambulance / Streaming from 12 Aug at 9pm / @BBCiPlayer https://t.co/Px3ifVXdU9",BBC
1176,2021-07-30 06:45:35+00:00,1420998991374950400,"BMX BRILLIANCE!
An INCREDIBLE few minutes on the track in Tokyo! 

Bethany Shriever - OLYMPIC CHAMPION! 🥇👑
Kye Whyte - Silver medallist! 🥈

https://t.co/vNdxn3U9Bc https://t.co/7V4EZiWGi1",BBC
1177,2021-07-29 11:31:26+00:00,1420708542097641478,"China held off a late surge by the USA to win the women's 4x200m freestyle relay in a world-record time at the Tokyo Olympics.
#bbcolympics #Tokyo2020 

https://t.co/noLwKjra2c",BBC
1178,2021-07-29 08:32:50+00:00,1420663597433229315,"🥇 An historic gold for Ireland 🇮🇪

Ireland's Paul O'Donovan &amp; Fintan McCarthy win lightweight men's double sculls 🎉

https://t.co/JHzl3oKzRL",BBC
1179,2021-07-28 14:07:31+00:00,1420385432714588162,"""Looking at these [Olympic] rings got me thinking about the future.""

Uche Eke has become a record-breaker by being the first gymnast to represent Nigeria at the Olympics #Tokyo2020  🇳🇬 🙌

@Uchemantellem
@BBCNews 
#bbcolympics https://t.co/1q25tE5RCB",BBC
1180,2021-07-28 12:34:28+00:00,1420362017425219594,"We're on a roll!! 🇬🇧 🔥

Charlotte Dujardin became Great Britain's most decorated female Olympian by winning the bronze medal in a tense individual dressage event at Tokyo 2020.

https://t.co/9YpxwON6Zu https://t.co/erlEjoN4Sd",BBC
1181,2021-07-28 07:49:22+00:00,1420290268016922625,"“It really does take huge bravery for her to say what she’s saying right now” Red heart

#SimoneBiles has withdrawn from Thursday's individual all-around final at #Tokyo2020

#bbcolympics @5liveSport 

https://t.co/7zojMDJUMz",BBC
1182,2021-07-28 07:47:01+00:00,1420289678612340737,"And just three hundredths of a second off the world record!🥇⁣
⁣
Tom Dean, James Guy, Matt Richards and Duncan Scott have won Great Britain's latest gold medal and broken a 113-year old Olympic record! 👏👏👏⁣

https://t.co/u7S5ZcBPca",BBC
1183,2021-07-27 15:42:58+00:00,1420047067226021888,".@TeamGB are on 🔥

They've secured the best ever start to an Olympics Games! 

🥇 🥇🥇🥇 🥈🥈🥈🥈🥈🥉🥉🥉🥉

 https://t.co/bxlgVgfVAa

#bbcolympics #Tokyo2020 https://t.co/bIyyJqoqQ1",BBC
1184,2021-07-27 11:58:37+00:00,1419990608962281472,"United States gymnast Simone Biles has pulled out of the women's team final at Tokyo 2020, according to the International Gymnastics Federation.

https://t.co/OJ4JjPYoT0 https://t.co/jtO50u35An",BBC
1185,2021-07-27 10:29:37+00:00,1419968208342290433,"60 seconds with...the 🐐⁣
⁣
#SimoneBiles #gymnastics #AMA #bbcolympics #olympics #tokyo2020 #tokyo ⁣
⁣
@bbcsport @Simone_Biles https://t.co/8VJGAPIsOc",BBC
1186,2021-07-27 06:58:12+00:00,1419915003575128066,"ANOTHER Gold AND silver for Team GB! 😍

https://t.co/LRaf3Mbqzu",BBC
1187,2021-07-26 14:49:21+00:00,1419671185579720704,"#TeamGB have spoiled us today! 😍

👏 Three golds and two silvers.

🥇 Adam Peaty
🥇 Tom Daley and Matty Lee
🥇 Tom Pidcock
🥈 Alex Yee
🥈 Lauren Williams

#bbcolympics #Tokyo2020 #Olympics 

https://t.co/33wOjeAbxR",BBC
1188,2021-07-25 17:00:02+00:00,1419341683351818242,"The Doctor returns for her biggest adventure yet....
 
@bbcdoctorwho / Returns later this year / @bbciplayer https://t.co/QMAqkoAU0F",BBC
1189,2021-07-25 08:00:00+00:00,1419205781195427848,"Celebrity MasterChef is BACK! Who are you most looking forward to seeing cook up a storm?

#CelebrityMasterchef / Coming Soon / @BBCiPlayer https://t.co/3nqHc6DkJs",BBC
1190,2021-07-24 12:00:00+00:00,1418903790921691137,"Michael McIntyre's The Wheel (and it's epic theme tune) are BACK 🙌

Michael McIntyre's The Wheel | Streaming tonight at 8:30pm | BBC iPlayer https://t.co/BWc1sOHXlm",BBC
1191,2021-07-23 16:00:27+00:00,1418601914082545666,"@BBCiPlayer If you or someone you know has been affected by any of the issues in Reclaiming Amy, the following organisations may be able to help: https://t.co/g0tcfbHqIZ",BBC
1192,2021-07-23 10:00:00+00:00,1418511206667616257,"It’s 10 years today since the world lost an icon 💔
 
Now, mum Janis is sharing a deeper insight into the real Amy Winehouse with the help of those people who knew Amy best.
 
#ReclaimingAmy / Streaming tonight from 9pm / @BBCiPlayer https://t.co/losU5E5TLK",BBC
1193,2021-07-21 11:37:13+00:00,1417810896227905544,"If you or someone you know has been affected by any of the issues in Reclaiming Amy, the following organisations may be able to help. https://t.co/g0tcfbpPRr",BBC
1194,2021-07-21 10:00:00+00:00,1417786428453539844,"“You think you know my daughter. But there was so much more.”
 
Now, the friends and family who knew Amy best, and were with her until the end, have a different story to tell.⁣
⁣
#ReclaimingAmy / Streaming Friday from 9pm / @BBCiPlayer https://t.co/ni0WPmLRqp",BBC
1195,2021-07-20 17:30:00+00:00,1417537287760474113,"From Academy Award winner Steve McQueen comes Uprising, a pioneering three-part series showing how three events intertwined in 1981 and defined race relations for a generation.

#Uprising / Streaming tonight from 9pm / @BBCiPlayer https://t.co/Tt9S461Pak",BBC
